review_id,product_name,review_posted_date,review_header,review_comment_count,review_text,review_rating,review_author 
1419,,08 Feb 2018,Easy to hook on any door (we have it on ...,,"We've been using our pull-up bar for about a year now, and it's still going strong. Easy to hook on any door (we have it on our closet door). Definitely recommend!",5.0 ,
1420,,08 Feb 2018,Much better for me than free weights.,,Totally convenient and strong too. I stopped lifting free weights and use this daily instead. I think it's better exercise all around when added to my treadmill workout.,5.0 ,
1421,,07 Feb 2018,Great price and great quality,,"Works as advertised. Great price and great quality. I am a 6'5"" 220 lb guy and it holds up well!",5.0 ,
1422,,07 Feb 2018,Simple and sturdy,,Very easy to put together. Sturdy build with quality soft grips. Fits nicely on the door. Even kids love it.,5.0 ,
1423,,05 Feb 2018,Five Stars,,Sturdy and useful!,5.0 ,
1424,,05 Feb 2018,Five Stars,,"Pretty sturdy, grips are comfortable and well-positioned. Assembly and installation took around five minutes",5.0 ,
1425,,05 Feb 2018,Missing parts. Cannot use.,,Received this item new in box and it is missing 2 sets of screws/washers/nuts. I cannot assemble it without the missing parts.,1.0 ,
1426,,05 Feb 2018,Missing parts!,,This is missing the support bar that goes against the wall :(,1.0 ,
1427,,04 Feb 2018,Four Stars,,very nice,4.0 ,
1428,,04 Feb 2018,Buy new!,,"Don’t buy this used, I only received two screws and cannot use mine at all.",1.0 ,
1429,,04 Feb 2018,Five Stars,,Perfect for what I need. Easy to assemble and use.,5.0 ,
1430,,04 Feb 2018,Not disappointed.,,Works great!,5.0 ,
1431,,03 Feb 2018,Great equipment for a home gym.,,"It works amazing and very stable! I'm working on my pull-ups and abs, and it does a great job! Give it a try!",5.0 ,
1432,,03 Feb 2018,Five Stars,,Easy to assemble and install! Perfect!,5.0 ,
1433,,03 Feb 2018,Best $20 ever spent,,This is really the best piece of home equipment you can buy for starters. Got my pull ups to increase dramatically with consistent practice.,5.0 ,
1434,,02 Feb 2018,Tough and solid.,,Very sturdy and solid. Doesn't make me feel like it will fall apart as I use it.,5.0 ,
1435,,02 Feb 2018,Plastic bar broke in half,,Did its job 5 stars BUT the plastic bar eventually broke in half so 4 stars,4.0 ,
1436,,31 Jan 2018,Incomplete,,I ordered this pull up bar and it was sent to me missing key pieces and broken pieces. They left out one of the long bolts and the plastic ring was cracked. I went to the store to get new bolts to try it and when I did the entire thing broke into five pieces (everything came apart). Resulting with me falling and with broken stock pieces.,1.0 ,
1437,,30 Jan 2018,I just got this today and it’s very easy to put together maybe 3 min,,I just got this today and it’s very easy to put together maybe 3 min! And it fits on my door fine.,5.0 ,
1438,,30 Jan 2018,... had one of these years ago and it worked great. Bought it again for another residence but there's ...,,"I had one of these years ago and it worked great. Bought it again for another residence but there's not enough space above the doors for it to anchor so I can't use it. Most doorways don't have this issue but if yours does, it probably won't work",5.0 ,
1439,,30 Jan 2018,which is awesome! The only reason why I cannot give 5 ...,,"This Iron Gym provides you the opportunity to have a full body workout in the convenience of your home, which is awesome! The only reason why I cannot give 5 stars is because the package did not include assembly directions so I had to look it up online. Overall, a really good piece of exercise equipment for an awesome price!",4.0 ,
1440,,30 Jan 2018,I needed it to make my sex swing portable so i attached a D ring to it now i can work out anywhere i want or have some fun anywhere i want lol,,No complaints.. I needed it to make my sex swing portable so i attached a D ring to it now i can work out anywhere i want or have some fun anywhere i want lol.,5.0 ,
1441,,30 Jan 2018,Great for DIY autistic swings holders and other exercise toys for kids that you can take down with little hassle.,,"This was just the thing we needed! I didn't use it at all for pull ups or work outs whatsoever. I needed something to put in my door way so that I could use an autistic swing for my kids, as well as other things for my ADHD child to climb up. So I got this and since the bars are a little to wide for swings to be attached to it. So I used Ankle Straps for Cable Machines that had 2 metal hoops on it to make the swing be able to hook to the pull up bar. We also use a child's climb rope which nicely hangs their as well and has never budged from the area where it rests on. It was easy to put together, and since the weight limit is 300 I feel 100% safe that my kids and their toys that are on there will not come down. It is very sturdy and I am not going to lie at first I put all my weight on while it was on the doorway there just to make sure the molding wasn't going to come down (just because I am paranoid about things like that when evolving kids) and it has never budged once, I weigh about 200 pounds. So over all great for our needs!",5.0 ,
1442,,23 Apr 2018,Five Stars,,Worked as expected.,5.0 ,
1443,,23 Apr 2018,Makes water drinkable,,"This filter makes local water drinkable. Without it, the water has a unique, only in Florida taste.",4.0 ,
1444,,22 Apr 2018,Five Stars,,It works,5.0 ,
1445,,21 Apr 2018,Do not buy this product. I purchased this for ...,,Do not buy this product. I purchased this for my Whirlpool refrigerator and it stopped working after 2 days. No water was coming out of the dispenser and I could hear a weird sound when I pressed the dispenser for water.,1.0 ,
1446,,20 Apr 2018,Five Stars,,Highly recommend,5.0 ,
1447,,20 Apr 2018,Quality Filter,,"Don't buy after market filters, I've made that mistake in the past. This one is made for my Whirlpool fridge and it works perfectly.",5.0 ,
1448,,19 Apr 2018,Defective filter,,Do not buy from this source. These are defective filters. I replaced the old filter with the one I received from Amazon ( having done this many times before) and the new filter made a grinding motor sound and barely dripped water. I re-installed several times with the same result. I subsequently went to Home Depot and bought the same filter which installed and worked perfectly on the first try. They are selling defects. Do not buy from this source.,1.0 ,
1449,,19 Apr 2018,Four Stars,,works well,4.0 ,
1450,,19 Apr 2018,Five Stars,,Perfect! Delivered right to my door—no going from store to store looking for the right filter!,5.0 ,
1451,,18 Apr 2018,As described,,Received as described. Same as I normally get at lowe’s And save a few bucks.,5.0 ,
1452,,18 Apr 2018,Easy to install and use,,Easy to install and use. Glad I bought this instead of a no-name brand. Water tastes great!,5.0 ,
1453,,18 Apr 2018,I’ll buy it again!,,Simple packaging. Easy install. Water taste better than what it originally came with fridge.,5.0 ,
1454,,17 Apr 2018,Five Stars,,"so far so good, direct replacement for OEM. Much cheaper than home depot",5.0 ,
1455,,16 Apr 2018,Easy to install,,"It does it's job. Easy to install. Cheaper than sears down the road by 20 u.s. dollars. Also delivered to my door. How you like those apples? Thanks Amazon, holla at your boy when your giving something away. Ok and take care.",5.0 ,
1456,,15 Apr 2018,Perfect! Works wonderfully,,"Perfect! Works wonderfully, ice and water fresh and clear.",5.0 ,
1457,,15 Apr 2018,One Star,,Product stopped working tried resetting but doesn't work. Have used same product for years,1.0 ,
1458,,15 Apr 2018,Five Stars,,Works well.,5.0 ,
1459,,13 Apr 2018,Great water filter so far.....no problems.,,I have bought this water filter before and I have never had any issues with it. Works great.,5.0 ,
1460,,12 Apr 2018,I'm disappointed that it did not last 6 months as expected,,This filter broke within three months of use. I'm disappointed that it did not last 6 months as expected.,2.0 ,
1461,,12 Apr 2018,Five Stars,,very easy to install. Great product.,5.0 ,
1462,,11 Apr 2018,Five Stars,,Used it to replace the previous filter.,5.0 ,
1463,,11 Apr 2018,You don't always realize it's time to change the filter so it's so nice to be able to order on Amazon and have ...,,"So much cheaper than buying through manufacturer. You don't always realize it's time to change the filter so it's so nice to be able to order on Amazon and have it in two days. Great product, easy to install and water taste great!",5.0 ,
1464,,10 Apr 2018,Good quality!,,Good quality!,5.0 ,
1465,,10 Apr 2018,Five Stars,,Same day delivery made being without filtered water a minor inconvenience.,5.0 ,
1466,,10 Apr 2018,Makes the water taste so much better,,Works like a dream,5.0 ,
1467,,10 Apr 2018,Five Stars,,good,5.0 ,
1468,,09 Apr 2018,One Star,,My filter delivered March 1st and it's April 9th and it stating that I need to replace it again.,1.0 ,
1469,,09 Apr 2018,Five Stars,,Price is affordable and quick turnaround for replacement filter for my refrigerator water filter system.,5.0 ,
1470,,09 Apr 2018,Four Stars,,Water tastes great!,4.0 ,
1471,,08 Apr 2018,"Great filter, does the job.",,"Great filter, does the job.",5.0 ,
1472,,08 Apr 2018,I do not know exactly what happened but the ones ...,,I do not know exactly what happened but the ones ordered are not the ones needed. On the advertised show same item but when you open the box filter is half the size of the original.,1.0 ,
1473,,07 Apr 2018,Five Stars,,AS EXPECTED.,5.0 ,
1474,,06 Apr 2018,"Works well, and fits our refrigerator",,"Works fine, fits our refrigerator.",4.0 ,
1475,,05 Apr 2018,Works great! No leaks - perfect fit,,Works great! No leaks - perfect fit!,5.0 ,
1476,,04 Apr 2018,Some of the comments said this would work interchangeably on ...,,"Some of the comments said this would work interchangeably on whirlpool refrigerators. However, this was not the right part for mine. Maybe I missed the list of compatible refrigerators if it was listed on the seller page.",3.0 ,
1477,,04 Apr 2018,Five Stars,,Gftg,5.0 ,
1478,,04 Apr 2018,Five Stars,,very good,5.0 ,
1479,,04 Apr 2018,"The install for this is so easy, you just pop it in and run 4 ...",,"The install for this is so easy, you just pop it in and run 4 gallons of water through it before your first use. Water is great for a few months before the next change.",5.0 ,
1480,,03 Apr 2018,This filter typically lasts me anywhere from 4-6 months depending ...,,This filter typically lasts me anywhere from 4-6 months depending on the time of year and how often it’s used. It went further during the winter but for some reason during the summer or warmer months I have to change it out quicker.,4.0 ,
1481,,03 Apr 2018,Five Stars,,As advertised,5.0 ,
1482,,03 Apr 2018,Four Stars,,Good product at a good price,4.0 ,
1483,,02 Apr 2018,So easy.,,No problem - push it in & you are done! So easy.,5.0 ,
1484,,02 Apr 2018,It should have some kind of gauge of how many gallons passed through it and recommend the replacement intervals,,"Works as advertised, but I dont know about the ""replace every 6mo."" part, since I hardly use the water/ice dispenser of the fridge, esp. during winter months. It should have some kind of gauge of how many gallons passed through it and recommend the replacement intervals, on second thought, forget it, it would just cost twice as much!",4.0 ,
